City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Sao Joao Da Barra,BR,2022-08-04 16:10:54,-21.6403,-41.0511,302.2,68,10,5.72
294,Spasskoye,RU,2022-08-04 16:10:55,44.6108,132.7969,294.97,95,100,2.36
295,Fayaoue,NC,2022-08-04 16:10:55,-20.65,166.5333,297.32,83,3,5.74
296,Dhemaji,IN,2022-08-04 16:10:56,27.4833,94.5833,300.77,86,91,0.68
297,Ak-Dovurak,RU,2022-08-04 16:10:57,51.1833,90.6,290.09,50,100,2.12
298,Lasa,IT,2022-08-04 16:10:57,46.6166,10.7002,302.98,70,76,0.85
299,Saint George,US,2022-08-04 16:10:58,37.1041,-113.5841,305.34,36,0,1.54
300,Mayumba,GA,2022-08-04 16:10:58,-3.432,10.6554,295.07,81,98,4.01
301,Otjimbingwe,NA,2022-08-04 16:10:59,-22.35,16.1333,297.54,5,3,3.42
302,Taoudenni,ML,2022-08-04 16:10:59,22.6783,-3.9836,317.06,14,14,4.35
303,Lucapa,AO,2022-08-04 16:11:00,-8.4192,20.7447,304.15,17,5,2.13
304,Isangel,VU,2022-08-04 16:11:00,-19.55,169.2667,296.71,89,4,2.79
305,Hirara,JP,2022-08-04 16:11:01,24.8,125.2833,302.56,74,51,4.74
306,Codajas,BR,2022-08-04 16:11:01,-3.8367,-62.0569,306.35,48,62,2.38
307,Tirana,AL,2022-08-04 16:08:31,41.3275,19.8189,303.64,37,0,5.66
308,Moose Factory,CA,2022-08-04 16:11:02,51.2585,-80.6094,293.42,45,23,4.01
309,Ancud,CL,2022-08-04 16:11:02,-41.8697,-73.8203,280.5,70,100,1.67
310,Hamilton,US,2022-08-04 16:11:03,39.1834,-84.5333,304.2,73,40,2.06
311,Komsomolskiy,UZ,2022-08-04 16:11:03,40.4272,71.7189,301.28,29,54,3.76
312,Lengshuijiang,CN,2022-08-04 16:11:04,27.6881,111.4294,300.07,77,8,1.08
313,Kangaatsiaq,GL,2022-08-04 16:11:05,68.3065,-53.4641,278.6,94,100,6.22
314,Tarakan,ID,2022-08-04 16:11:05,3.3,117.6333,300.67,77,100,3.39
315,Mabaruma,GY,2022-08-04 16:11:05,8.2,-59.7833,296.88,98,100,2.06
316,Grindavik,IS,2022-08-04 16:11:06,63.8424,-22.4338,285.41,58,20,6.69
317,Manacapuru,BR,2022-08-04 16:12:07,-3.2997,-60.6206,305.48,51,28,2.57
318,Port Elizabeth,ZA,2022-08-04 16:12:07,-33.918,25.5701,288.32,84,44,1.79
319,El Alto,PE,2022-08-04 16:12:08,-4.2714,-81.2147,295.96,66,59,4.18
320,Linkou,CN,2022-08-04 16:12:08,45.3,130.2833,295.25,87,100,1.72
321,Buchanan,LR,2022-08-04 16:12:09,5.8808,-10.0467,297.89,82,100,4.81
322,Beloha,MG,2022-08-04 16:12:09,-25.1667,45.05,295.47,57,85,1.29
323,Birao,CF,2022-08-04 16:12:10,10.2849,22.7882,298.73,78,99,1.26
324,Khasan,RU,2022-08-04 16:12:10,42.4308,130.6434,295.14,97,100,1.79
325,Susanville,US,2022-08-04 16:12:11,40.4163,-120.653,300.99,47,0,0.89
326,Vila,PT,2022-08-04 16:11:26,42.0304,-8.1588,303.54,30,20,3.98
327,San Vicente,AR,2022-08-04 16:12:12,-26.6167,-54.1333,296.05,59,95,3.44
328,Torbay,CA,2022-08-04 16:09:33,47.6666,-52.7314,298.01,85,100,1.34
329,Paredon,MX,2022-08-04 16:12:13,16.0333,-93.8667,301.99,67,0,2.14
330,Forbes,AU,2022-08-04 16:12:13,-33.3833,148.0167,283.34,92,15,4.08
331,Te Anau,NZ,2022-08-04 16:12:14,-45.4167,167.7167,283.89,91,100,4.57
332,Oak Ridge,US,2022-08-04 16:12:14,36.0104,-84.2696,302.49,68,75,1.34
333,Ndungu,TZ,2022-08-04 16:12:15,-4.3667,38.05,294.98,71,88,1.97
334,Lujiang,CN,2022-08-04 16:12:15,31.2581,117.2817,302.97,64,0,2.19
335,Narsaq,GL,2022-08-04 16:12:16,60.9167,-46.05,283.27,92,100,0.78
336,Amot,NO,2022-08-04 16:12:16,59.5714,7.9877,289.68,62,75,5.53
337,Lodja,CD,2022-08-04 16:12:17,-3.4833,23.4333,305.56,25,7,0.64
338,Srednekolymsk,RU,2022-08-04 16:12:17,67.45,153.6833,281.24,84,100,3.44
339,Cao Bang,VN,2022-08-04 16:12:18,22.6667,106.25,298.82,93,15,0.69
340,Benghazi,LY,2022-08-04 16:12:18,32.1167,20.0667,301.99,63,0,6.97
341,Laishevo,RU,2022-08-04 16:12:19,55.4046,49.5504,300.27,73,29,2.54
342,Santa Fe,AR,2022-08-04 16:09:31,-31.6333,-60.7,287.05,72,100,4.92
343,Axim,GH,2022-08-04 16:12:20,4.8699,-2.2405,297.78,70,94,4.11
344,Kedrovyy,RU,2022-08-04 16:12:21,56.1667,91.8167,283.38,93,98,3.37
345,Ossora,RU,2022-08-04 16:12:21,59.2353,163.0719,285.3,83,60,1.68
346,Quatre Cocos,MU,2022-08-04 16:12:22,-20.2078,57.7625,294.87,74,14,6.98
347,Fairbanks,US,2022-08-04 16:12:22,64.8378,-147.7164,290.88,73,0,1.54
348,Mataram,ID,2022-08-04 16:12:23,-8.5833,116.1167,296.29,82,51,3.11
349,Rongcheng,CN,2022-08-04 16:12:24,30.634,117.8517,302.52,75,60,0.67
350,Aguimes,ES,2022-08-04 16:12:24,27.9054,-15.4461,298.52,65,20,15.43
351,Bengbu,CN,2022-08-04 16:12:25,32.9408,117.3608,302.65,74,0,2.15
352,Tiksi,RU,2022-08-04 16:12:26,71.6872,128.8694,279.85,69,4,3.97
353,Emba,KZ,2022-08-04 16:09:18,48.8264,58.1442,298.86,34,47,4.07
354,Bandarbeyla,SO,2022-08-04 16:12:27,9.4942,50.8122,298.35,79,83,15.15
355,Sioux Lookout,CA,2022-08-04 16:12:27,50.1001,-91.917,293.14,45,32,2.2
356,Meulaboh,ID,2022-08-04 16:12:28,4.1363,96.1285,298.96,76,100,1.91
357,Vestmannaeyjar,IS,2022-08-04 16:12:28,63.4427,-20.2734,285.23,64,53,8.0
358,Nosy Varika,MG,2022-08-04 16:12:29,-20.5833,48.5333,292.84,75,0,1.01
359,Camacha,PT,2022-08-04 16:13:29,33.0833,-16.3333,294.83,78,75,7.2
360,Taksimo,RU,2022-08-04 16:13:30,56.3444,114.8794,287.51,79,100,2.13
361,Tateyama,JP,2022-08-04 16:13:30,34.9833,139.8667,297.09,93,100,5.21
362,Funadhoo,MV,2022-08-04 16:13:31,6.15,73.2667,299.95,82,100,10.22
363,Huarmey,PE,2022-08-04 16:13:31,-10.0681,-78.1522,292.36,73,97,4.22
364,Atasu,KZ,2022-08-04 16:13:32,48.6814,71.6433,293.19,58,83,4.7
365,Nautanwa,IN,2022-08-04 16:13:32,27.4333,83.4167,300.87,83,85,2.34
366,Saint-Joseph,RE,2022-08-04 16:13:33,-21.3667,55.6167,293.36,77,42,4.99
367,Sambava,MG,2022-08-04 16:13:33,-14.2667,50.1667,294.07,82,29,5.1
368,Mahanoro,MG,2022-08-04 16:13:34,-19.9,48.8,292.67,78,0,1.04
369,Bac Lieu,VN,2022-08-04 16:13:35,9.285,105.7244,299.29,85,100,5.43
370,Gao,ML,2022-08-04 16:13:35,16.6362,1.637,312.18,20,71,2.5
371,Lokoja,NG,2022-08-04 16:13:36,7.8024,6.743,302.4,62,77,3.03
372,Victor Harbor,AU,2022-08-04 16:13:36,-35.5667,138.6167,284.82,88,49,2.24
373,Dingle,PH,2022-08-04 16:13:37,10.9995,122.6711,297.58,94,100,1.72
374,Formosa,AR,2022-08-04 16:13:37,-26.1775,-58.1781,291.14,72,75,5.14
375,Sterlibashevo,RU,2022-08-04 16:13:38,53.4376,55.2578,293.23,62,33,1.66
376,Riobamba,EC,2022-08-04 16:13:38,-1.6667,-78.6333,289.35,72,100,6.17
377,Sorland,NO,2022-08-04 16:13:39,67.667,12.6934,287.07,78,100,8.56
378,Olden,NO,2022-08-04 16:13:39,61.8364,6.8064,284.88,95,100,2.31
379,Talnakh,RU,2022-08-04 16:13:40,69.4865,88.3972,289.38,80,100,1.09
380,Papara,BR,2022-08-04 16:13:40,-3.9839,-38.7273,302.57,66,83,3.95
381,Kaduna,NG,2022-08-04 16:13:41,10.5222,7.4383,297.87,80,79,3.16
382,Alyangula,AU,2022-08-04 16:13:41,-13.8483,136.4192,295.95,89,64,2.16
383,Rosamorada,MX,2022-08-04 16:13:42,22.1222,-105.2058,304.51,63,63,0.19
384,Villarrica,PY,2022-08-04 16:13:43,-25.75,-56.4333,292.78,91,98,2.73
385,Honningsvag,NO,2022-08-04 16:13:43,70.9821,25.9704,289.01,72,100,5.66
386,Vanavara,RU,2022-08-04 16:13:44,60.34,102.2797,282.83,93,43,1.63
387,Ponta Do Sol,PT,2022-08-04 16:13:44,32.6667,-17.1,301.32,65,0,2.77
388,Taunton,GB,2022-08-04 16:13:45,51.0211,-3.1047,296.18,51,100,2.68
389,Inverell,AU,2022-08-04 16:13:45,-29.7833,151.1167,288.21,89,96,0.89
390,Kununurra,AU,2022-08-04 16:13:46,-15.7667,128.7333,294.14,83,83,0.0
391,Solnechnyy,RU,2022-08-04 16:13:46,50.7214,136.6319,288.07,97,100,1.5
392,Jiayuguan,CN,2022-08-04 16:13:47,39.8167,98.3,300.29,31,1,3.1
393,Salinopolis,BR,2022-08-04 16:13:47,-0.6136,-47.3561,302.35,64,8,4.5
394,Kiryas Joel,US,2022-08-04 16:13:48,41.342,-74.1679,307.12,53,40,5.66
395,Buala,SB,2022-08-04 16:13:48,-8.145,159.5921,299.57,83,81,3.47
396,Keuruu,FI,2022-08-04 16:13:49,62.2667,24.7,298.25,54,33,4.81
397,Chimore,BO,2022-08-04 16:13:49,-16.9833,-65.1333,305.46,43,55,2.48
398,Port Hedland,AU,2022-08-04 16:13:50,-20.3167,118.5667,289.18,88,6,3.09
399,Romny,UA,2022-08-04 16:13:50,50.751,33.4747,294.99,85,79,3.37
400,Dongsheng,CN,2022-08-04 16:13:51,39.8161,109.9776,296.09,67,47,1.11
401,Half Moon Bay,US,2022-08-04 16:13:51,37.4636,-122.4286,297.54,78,100,3.6
402,Tiznit,MA,2022-08-04 16:13:52,29.5833,-9.5,308.14,20,1,4.34
403,Salekhard,RU,2022-08-04 16:13:53,66.53,66.6019,290.93,70,70,2.69
404,Bac Ninh,VN,2022-08-04 16:13:53,21.1833,106.05,300.2,85,94,1.86
405,Tabory,RU,2022-08-04 16:13:54,58.5198,64.5495,290.75,71,85,2.11
406,Port Lincoln,AU,2022-08-04 16:14:54,-34.7333,135.8667,285.26,78,47,9.6
407,Novoagansk,RU,2022-08-04 16:14:55,61.9449,76.6625,291.48,51,42,2.52
408,Bilibino,RU,2022-08-04 16:14:56,68.0546,166.4372,280.64,91,99,1.38
409,Dawei,MM,2022-08-04 16:14:56,14.0833,98.2,297.7,94,100,1.83
410,Piacabucu,BR,2022-08-04 16:14:57,-10.4056,-36.4344,299.54,69,17,5.35
411,Zyryanka,RU,2022-08-04 16:14:57,65.75,150.85,282.87,95,100,4.7
412,Porbandar,IN,2022-08-04 16:14:58,21.6422,69.6093,301.79,75,98,4.06
413,Bartica,GY,2022-08-04 16:14:58,6.4,-58.6167,302.33,79,100,1.71
414,Hanko,FI,2022-08-04 16:14:59,59.8333,22.95,296.56,87,11,4.98
415,Richards Bay,ZA,2022-08-04 16:14:59,-28.783,32.0377,292.24,71,1,1.9
416,Takoradi,GH,2022-08-04 16:15:00,4.8845,-1.7554,297.46,72,98,4.33
417,San Bartolome De Tirajana,ES,2022-08-04 16:15:00,27.9248,-15.5733,293.88,68,20,15.43
418,Grao Mogol,BR,2022-08-04 16:15:01,-16.5594,-42.8897,301.13,23,29,2.64
419,Oktyabrskoye,RU,2022-08-04 16:15:02,43.0645,44.7417,301.12,42,75,6.0
420,Kisanga,TZ,2022-08-04 16:15:03,-7.4362,37.7034,298.71,48,88,0.97
421,Ketou,BJ,2022-08-04 16:15:03,7.3633,2.5998,299.81,69,89,3.73
422,Onokhino,RU,2022-08-04 16:15:04,56.925,65.5394,294.33,70,27,1.09
423,Goundam,ML,2022-08-04 16:15:04,16.4145,-3.6708,311.09,29,37,1.61
424,Pitimbu,BR,2022-08-04 16:15:05,-7.4706,-34.8086,301.48,72,50,7.21
425,Umm Bab,QA,2022-08-04 16:15:06,25.2142,50.8072,309.42,52,38,5.47
426,Port-Cartier,CA,2022-08-04 16:15:06,50.0334,-66.8654,290.27,93,100,2.82
427,Namatanai,PG,2022-08-04 16:15:07,-3.6667,152.4333,298.87,83,95,3.21
428,Staryy Nadym,RU,2022-08-04 16:15:08,65.6118,72.6842,293.94,52,100,3.82
429,Lucelia,BR,2022-08-04 16:15:08,-21.7203,-51.0189,305.98,22,100,6.54
430,Calvinia,ZA,2022-08-04 16:15:09,-31.4707,19.776,286.39,51,1,3.75
431,Chapais,CA,2022-08-04 16:15:09,49.7834,-74.8492,288.03,77,100,2.62
432,Puerto Escondido,MX,2022-08-04 16:15:10,15.85,-97.0667,304.61,66,20,3.6
433,Doha,QA,2022-08-04 16:13:40,25.2867,51.5333,309.14,63,45,4.12
434,Tapes,BR,2022-08-04 16:15:11,-30.6733,-51.3958,291.28,92,100,4.65
435,Atambua,ID,2022-08-04 16:15:12,-9.1061,124.8925,293.81,88,52,1.62
436,Hereford,GB,2022-08-04 16:15:13,52.0568,-2.7148,296.86,46,72,0.45
437,Zatoka,UA,2022-08-04 16:15:14,46.0725,30.4654,298.59,62,78,2.32
438,Sawakin,SD,2022-08-04 16:15:14,19.1059,37.3321,310.24,44,95,1.99
439,Krapkowice,PL,2022-08-04 16:15:15,50.4752,17.9654,303.42,37,52,3.09
440,Necochea,AR,2022-08-04 16:15:15,-38.5473,-58.7368,284.1,64,92,2.41
441,Maba,CN,2022-08-04 16:15:16,24.6841,113.5984,297.85,97,100,0.67
442,Rocha,UY,2022-08-04 16:15:16,-34.4833,-54.3333,284.55,94,100,7.38
443,Barranca,PE,2022-08-04 16:15:17,-10.75,-77.7667,290.81,74,100,3.48
444,Ardakan,IR,2022-08-04 16:15:17,32.31,54.0175,309.31,13,0,3.27
445,Kaeo,NZ,2022-08-04 16:15:18,-35.1,173.7833,285.0,96,17,1.93
446,College,US,2022-08-04 16:14:34,64.8569,-147.8028,290.87,72,20,1.54
447,Iqaluit,CA,2022-08-04 16:12:14,63.7506,-68.5145,279.65,81,100,5.36
448,Trelew,AR,2022-08-04 16:13:36,-43.249,-65.3051,282.87,36,25,12.84
449,Fuerte Olimpo,PY,2022-08-04 16:15:20,-21.0415,-57.8738,301.42,26,100,1.64
450,Virginia Beach,US,2022-08-04 16:15:19,36.8529,-75.978,307.07,67,40,4.12
451,Nanortalik,GL,2022-08-04 16:16:20,60.1432,-45.2371,280.32,94,100,0.87
452,Hit,IQ,2022-08-04 16:16:21,33.6416,42.8251,316.41,11,0,3.51
453,North Bend,US,2022-08-04 16:15:21,43.4065,-124.2243,290.51,88,0,0.0
454,Najran,SA,2022-08-04 16:15:20,17.4924,44.1277,304.51,49,58,4.21
455,Santa Maria,BR,2022-08-04 16:16:03,-29.6842,-53.8069,295.34,77,58,8.37
456,Riyadh,SA,2022-08-04 16:14:59,24.6877,46.7219,314.23,22,77,4.41
457,Tagusao,PH,2022-08-04 16:16:22,9.1924,117.8141,299.58,83,99,1.51
458,Waddan,LY,2022-08-04 16:16:23,29.1614,16.139,310.15,17,0,4.1
459,Hambantota,LK,2022-08-04 16:16:23,6.1241,81.1185,299.44,77,100,8.89
460,Virovitica,HR,2022-08-04 16:16:24,45.8319,17.3839,307.53,19,0,0.96
461,Rio Grande,BR,2022-08-04 16:16:24,-32.035,-52.0986,288.21,99,100,3.34
462,Mahon,ES,2022-08-04 16:16:25,39.8885,4.2658,304.46,48,20,4.63
463,Workington,GB,2022-08-04 16:16:26,54.6425,-3.5441,290.27,67,16,7.98
464,Aloleng,PH,2022-08-04 16:16:26,16.1307,119.7824,300.27,83,100,1.56
465,Fort-Shevchenko,KZ,2022-08-04 16:16:27,44.5086,50.263,302.01,48,0,4.1
466,Ambon,ID,2022-08-04 16:16:27,-3.6954,128.1814,298.84,15,100,2.96
467,Chakwal,PK,2022-08-04 16:16:28,32.9334,72.8585,304.77,59,72,4.17
468,Sancti Spiritus,CU,2022-08-04 16:16:29,21.9297,-79.4425,303.17,60,23,5.52
469,Garowe,SO,2022-08-04 16:16:29,8.4054,48.4845,302.39,39,92,9.68
470,Normandin,CA,2022-08-04 16:16:30,48.8333,-72.5321,298.32,78,95,5.14
471,Praia Da Vitoria,PT,2022-08-04 16:16:30,38.7333,-27.0667,300.24,94,75,0.79
472,Bani Walid,LY,2022-08-04 16:16:31,31.7566,13.9942,308.43,27,1,7.68
473,Port-Gentil,GA,2022-08-04 16:14:16,-0.7193,8.7815,299.13,73,40,7.2
474,Dwarka,IN,2022-08-04 16:16:31,22.2394,68.9678,301.69,75,100,3.56
475,Vila Velha,BR,2022-08-04 16:16:32,-20.3297,-40.2925,303.12,56,20,6.17
476,Waverley,ZA,2022-08-04 16:16:32,-25.7023,28.2591,292.49,46,1,1.54
477,Boguchany,RU,2022-08-04 16:16:33,58.3814,97.4531,283.24,96,99,1.08
478,Coihaique,CL,2022-08-04 16:12:01,-45.5752,-72.0662,280.12,49,40,3.09
479,Thanh Hoa,VN,2022-08-04 16:16:35,19.8,105.7667,300.71,88,100,2.01
480,Avramesti,RO,2022-08-04 16:16:35,46.3333,25.0167,302.12,35,15,2.45
481,Chihuahua,MX,2022-08-04 16:16:35,28.5,-106.0,297.61,44,69,2.35
482,Lagoa,PT,2022-08-04 16:16:36,39.05,-27.9833,297.46,81,64,1.55
483,Safranbolu,TR,2022-08-04 16:16:37,41.2508,32.6942,298.06,75,59,1.76
484,Chagoda,RU,2022-08-04 16:16:37,59.164,35.3285,297.92,50,7,1.16
485,Belyy Yar,RU,2022-08-04 16:16:38,53.6039,91.3903,288.07,72,0,3.0
486,Hay River,CA,2022-08-04 16:16:38,60.8156,-115.7999,289.14,59,40,2.57
487,Tabas,IR,2022-08-04 16:16:39,33.5959,56.9244,310.27,14,0,2.06
488,Mount Pleasant,US,2022-08-04 16:15:21,32.7941,-79.8626,305.23,69,20,4.63
489,Pietra Ligure,IT,2022-08-04 16:16:40,44.1492,8.2821,309.23,42,0,4.12
490,Teguldet,RU,2022-08-04 16:16:40,57.3064,88.1667,283.79,89,98,2.04
491,Luderitz,NA,2022-08-04 16:16:41,-26.6481,15.1594,288.58,71,0,7.58
492,Catalina Foothills,US,2022-08-04 16:16:41,32.2979,-110.9187,301.93,64,0,1.79
493,Jinka,ET,2022-08-04 16:16:41,5.65,36.65,295.3,50,94,0.79
494,Altay,CN,2022-08-04 16:16:42,47.8667,88.1167,292.08,47,17,2.33
495,Xifeng,CN,2022-08-04 16:16:43,42.7372,124.7222,298.39,85,48,5.42
496,Great Yarmouth,GB,2022-08-04 16:17:44,52.6083,1.7305,296.71,64,99,4.12
497,Puerto Baquerizo Moreno,EC,2022-08-04 16:15:40,-0.9,-89.6,296.7,64,40,5.14
498,Tahta,EG,2022-08-04 16:17:44,26.7693,31.5021,312.09,12,19,6.64
499,Mangan,IN,2022-08-04 16:17:45,27.5167,88.5333,298.45,95,94,0.26
500,Ha Giang,VN,2022-08-04 16:17:45,22.8333,104.9833,298.95,95,99,0.96
501,Minab,IR,2022-08-04 16:17:46,27.1467,57.0801,306.33,70,0,2.06
502,Del Rio,US,2022-08-04 16:17:46,29.3627,-100.8968,306.06,57,0,6.69
503,Weiser,US,2022-08-04 16:17:47,44.251,-116.9693,302.52,44,47,2.24
504,Sebinkarahisar,TR,2022-08-04 16:17:47,40.2883,38.4236,295.68,63,6,3.64
505,Bogorodskoye,RU,2022-08-04 16:17:48,56.55,37.8833,297.51,56,46,2.76
506,Khandyga,RU,2022-08-04 16:17:49,62.6667,135.6,291.31,86,86,1.36
507,Cayenne,GF,2022-08-04 16:14:50,4.9333,-52.3333,304.17,24,75,6.69
508,Kudahuvadhoo,MV,2022-08-04 16:17:50,2.6708,72.8944,300.66,78,100,7.59
509,San Ramon,US,2022-08-04 16:17:16,37.7799,-121.978,300.11,59,0,3.09
510,Mbini,GQ,2022-08-04 16:17:50,1.574,9.6134,299.07,74,81,5.49
511,Ulaangom,MN,2022-08-04 16:17:51,49.9811,92.0667,292.88,45,78,5.64
512,Zeya,RU,2022-08-04 16:17:52,53.75,127.2667,292.16,95,100,2.51
513,Tilichiki,RU,2022-08-04 16:17:52,60.4667,166.1,284.51,87,100,2.48
514,Birjand,IR,2022-08-04 16:17:53,32.8663,59.2211,301.41,16,0,5.14
515,Vila Franca Do Campo,PT,2022-08-04 16:17:53,37.7167,-25.4333,299.38,79,57,3.76
516,Ostrovnoy,RU,2022-08-04 16:17:54,68.0531,39.5131,290.92,75,98,8.77
517,Sucua,EC,2022-08-04 16:17:54,-2.4667,-78.1667,294.56,94,75,1.03
518,Kratovo,MK,2022-08-04 16:17:55,42.0792,22.1814,303.48,21,38,3.46
519,Ahipara,NZ,2022-08-04 16:17:55,-35.1667,173.1667,284.7,92,5,1.94
520,Sabha,LY,2022-08-04 16:17:56,27.0377,14.4283,312.95,13,1,2.7
521,Narathiwat,TH,2022-08-04 16:14:26,6.3333,101.75,298.4,89,100,0.78
522,Angoche,MZ,2022-08-04 16:17:57,-16.2325,39.9086,295.93,76,3,3.47
523,Pimentel,PE,2022-08-04 16:17:57,-6.8367,-79.9342,295.31,64,20,2.57
524,Gambela,ET,2022-08-04 16:17:58,8.25,34.5833,297.21,86,100,1.91
525,Kirakira,SB,2022-08-04 16:17:58,-10.4544,161.9205,299.24,84,16,3.59
526,Shahdadkot,PK,2022-08-04 16:17:59,27.8477,67.9055,309.33,40,1,3.93
527,Adrar,MR,2022-08-04 16:17:59,20.5022,-10.0711,313.38,18,1,4.88
528,Magadi,IN,2022-08-04 16:18:00,12.9667,77.2333,297.29,88,100,3.45
529,Mongar,BT,2022-08-04 16:18:01,27.2747,91.2396,291.34,98,98,1.24
530,Pedernales,DO,2022-08-04 16:18:01,18.0384,-71.744,303.94,55,98,1.85
531,Ngunguru,NZ,2022-08-04 16:18:02,-35.6167,174.5,284.93,89,12,1.37
532,Ahuimanu,US,2022-08-04 16:18:02,21.4447,-157.8378,296.58,89,20,2.06
533,Tabuk,PH,2022-08-04 16:18:03,17.4189,121.4443,297.04,90,100,0.97
534,Kloulklubed,PW,2022-08-04 16:18:03,7.0419,134.2556,296.43,71,100,4.58
535,Atbasar,KZ,2022-08-04 16:18:04,51.8,68.3333,292.4,52,7,5.08
536,Rawson,AR,2022-08-04 16:18:04,-43.3002,-65.1023,282.57,40,30,12.81
537,Brae,GB,2022-08-04 16:18:05,60.3964,-1.353,285.51,68,98,5.23
538,Cururupu,BR,2022-08-04 16:18:05,-1.8283,-44.8683,301.32,73,22,3.19
539,Las Vegas,US,2022-08-04 16:14:35,36.175,-115.1372,307.53,34,0,6.17
540,Awjilah,LY,2022-08-04 16:18:02,29.1081,21.2869,309.31,17,0,6.59
541,Pangnirtung,CA,2022-08-04 16:19:06,66.1451,-65.7125,285.15,66,75,3.09
542,Acarau,BR,2022-08-04 16:19:07,-2.8856,-40.12,303.24,52,16,7.49
543,Ratnagiri,IN,2022-08-04 16:19:07,16.9833,73.3,299.91,85,100,2.19
544,Dunedin,NZ,2022-08-04 16:19:08,-45.8742,170.5036,286.93,51,100,1.34
545,Rapid Valley,US,2022-08-04 16:18:21,44.0625,-103.1463,306.83,38,0,2.57
546,Karlshus,NO,2022-08-04 16:19:08,59.352,10.8723,291.24,94,75,1.03
547,Jinchang,CN,2022-08-04 16:19:09,38.4953,102.1739,299.62,56,0,2.48
548,Mercedes,AR,2022-08-04 16:19:09,-34.6515,-59.4307,287.06,48,100,5.35
549,Back Mountain,US,2022-08-04 16:18:58,41.3359,-75.9963,306.09,63,15,3.03
550,Banjarmasin,ID,2022-08-04 16:19:10,-3.3244,114.591,297.23,91,8,1.65
551,Moree,AU,2022-08-04 16:19:11,-29.4667,149.85,289.36,93,88,3.84
552,Kinsale,IE,2022-08-04 16:19:12,51.7075,-8.5306,294.39,45,40,7.72
553,Vavuniya,LK,2022-08-04 16:19:12,8.7514,80.4971,298.56,78,100,5.32
554,Pacifica,US,2022-08-04 16:19:13,37.6138,-122.4869,297.75,88,20,5.81
555,Faanui,PF,2022-08-04 16:19:13,-16.4833,-151.75,298.46,76,14,11.37
556,Caravelas,BR,2022-08-04 16:19:14,-17.7125,-39.2481,299.35,52,23,3.66
557,Pontes E Lacerda,BR,2022-08-04 16:19:14,-15.2261,-59.3353,309.44,19,18,2.53
558,Medea,DZ,2022-08-04 16:19:15,36.2642,2.7539,304.54,24,0,4.56
